ከሰበርኳት ክኧስኧብኧርእኳትእ
ኣትሰባብረንም እኣትእስኧብኣብእርኧንእምእ
እስክንሰብረው እእስእክእንእስኧብእርኧውእ
እንደሰበርኩት እእንእድኧስኧብኧርእክኡትእ
ሰበርኩልሽ ስኧብኧርእክኡልእሽእ
እስክሰብልህ እእስእክእስኧብእልእህእ
እንድትሰባብሯት እእንእድእትእስኧብኣብእሯትእ
ከምንሰብርህ ክኧምእንእስኧብእርእህእ
ከምንሰብርባችሁ ክኧምእንእስኧብእርእብኣችእህኡ
ከምትሰብሩብን ክኧምእትእስኧብእርኡብእንእ
ሰበርንልሽ ስኧብኧርእንእልእሽእ
ከምትሰብሩዋቸው ክኧምእትእስኧብእርኡውኣችኧውእ
ብሰባብራችሁ ብእስኧብኣብእርኣችእህኡ
ሰብራችሁ ስኧብእርኣችእህኡ
ብትሰብረኝ ብእትእስኧብእርኧኝእ
እሰባብርሻለሁ እእስኧብኣብእርእሽኣልኧህኡ
ትሰባብሪዋለሽ ትእስኧብኣብእርኢውኣልኧሽእ
ኣትሰባብሩኝ እኣትእስኧብኣብእርኡኝእ
ለሰበርኩህ ልኧስኧብኧርእክኡህእ
ሰበርሽላት ስኧብኧርእሽእልኣትእ
እስክንሰብርዎት እእስእክእንእስኧብእርእውኦትእ
ኣልሰበርንሽ እኣልእስኧብኧርእንእሽእ
ኣትሰባብሩትም እኣትእስኧብኣብእርኡትእምእ
ሰብሬዎት ስኧብእርኤውኦትእ
ሰብረንሃል ስኧብእርኧንእህኣልእ
እንድትሰብሪው እእንእድእትእስኧብእርኢውእ
ኣትሰብረኝም እኣትእስኧብእርኧኝእምእ
ስበሪብኝ ስእብኧርኢብእኝእ
ሰባብረሽ ስኧብኣብእርኧሽእ
ሰበራችሁት ስኧብኧርኣችእህኡትእ
ስንሰብርዎት ስእንእስኧብእርእውኦትእ
እሰብራለሁ እእስኧብእርኣልኧህኡ
ከሰበርኩት ክኧስኧብኧርእክኡትእ
ሰባብረናችሁ ስኧብኣብእርኧንኣችእህኡ
ትሰብሯታላችሁ ትእስኧብእሯትኣልኣችእህኡ
ሰብረሽናል ስኧብእርኧሽእንኣልእ
ሰብረህልን ስኧብእርኧህእልእንእ
ኣልሰበርሽን እኣልእስኧብኧርእሽእንእ
ሰባብረሀን ስኧብኣብእርኧህኧንእ
ብትሰባብሩ ብእትእስኧብኣብእርኡ
ከምትሰብረው ክኧምእትእስኧብእርኧውእ
እንድትሰባብሪያት እእንእድእትእስኧብኣብእርኢይኣትእ
ከምሰብርለት ክኧምእስኧብእርእልኧትእ
ብትሰባብሩኝ ብእትእስኧብኣብእርኡኝእ
ከሰበርሻቸው ክኧስኧብኧርእሽኣችኧውእ
ኣልሰበርናቸው እኣልእስኧብኧርእንኣችኧውእ
ሰበርንልህ ስኧብኧርእንእልእህእ
ለሰበርንዎት ልኧስኧብኧርእንእውኦትእ
ከሰበርን ክኧስኧብኧርእንእ
ኣትሰበርልን እኣትእስኧብኧርእልእንእ
እሰባብራለሁ እእስኧብኣብእርኣልኧህኡ
ብትሰብረው ብእትእስኧብእርኧውእ
ሰበርክብን ስኧብኧርእክእብእንእ
እንድትሰብሪን እእንእድእትእስኧብእርኢንእ
ከሰበርካቸው ክኧስኧብኧርእክኣችኧውእ
ትሰብሩናላችሁ ትእስኧብእርኡንኣልኣችእህኡ
ከምንሰብራቸው ክኧምእንእስኧብእርኣችኧውእ
እንድትሰብሪኝ እእንእድእትእስኧብእርኢኝእ
ሰብሬለዎት ስኧብእርኤልኧውኦትእ
ሰብሬብህ ስኧብእርኤብእህእ
ትሰባብሩናላችሁ ትእስኧብኣብእርኡንኣልኣችእህኡ
ሰብረሽላት ስኧብእርኧሽእልኣትእ
ሰባብራችኋቸው ስኧብኣብእርኣችእኋችኧውእ
ኣትስበሩን እኣትእስእብኧርኡንእ
ኣይሰበርልን እኣይእስኧብኧርእልእንእ
ኣትሰብሪውም እኣትእስኧብእርኢውእምእ
ስሰብር ስእስኧብእርእ
እንደሰበርሽን እእንእድኧስኧብኧርእሽእንእ
ስትሰብረው ስእትእስኧብእርኧውእ
እስክትሰብሩብን እእስእክእትእስኧብእርኡብእንእ
ስበሪን ስእብኧርኢንእ
ትሰባብሪያለሽ ትእስኧብኣብእርኢይኣልኧሽእ
እንድትሰባብሩዋቸው እእንእድእትእስኧብኣብእርኡውኣችኧውእ
እንሰብራቸዋለን እእንእስኧብእርኣችኧውኣልኧንእ
እንደሰበርካት እእንእድኧስኧብኧርእክኣትእ
ሰብሬበት ስኧብእርኤብኧትእ
ሰበርክላቸው ስኧብኧርእክእልኣችኧውእ
ኣትሰባብሪንም እኣትእስኧብኣብእርኢንእምእ
ከምትሰብሩባቸው ክኧምእትእስኧብእርኡብኣችኧውእ
ሰብረንልሽ ስኧብእርኧንእልእሽእ
እንድትሰባብረን እእንእድእትእስኧብኣብእርኧንእ
እስክንሰብርላት እእስእክእንእስኧብእርእልኣትእ
ከምትሰባብሪው ክኧምእትእስኧብኣብእርኢውእ
ከሰበርኩዋችሁ ክኧስኧብኧርእክኡውኣችእህኡ
ሰብረሽኝ ስኧብእርኧሽእኝእ
ከሰበርንሽ ክኧስኧብኧርእንእሽእ
ከምንሰብርላት ክኧምእንእስኧብእርእልኣትእ
ሰበራችሁላቸው ስኧብኧርኣችእህኡልኣችኧውእ
እንድሰብርሽ እእንእድእስኧብእርእሽእ
እስክሰብርብህ እእስእክእስኧብእርእብእህእ
ሰባብሪያቸው ስኧብኣብእርኢይኣችኧውእ
ከምንሰብርባቸው ክኧምእንእስኧብእርእብኣችኧውእ
ኣልሰበራችሁ እኣልእስኧብኧርኣችእህኡ
እስክትሰብሩላቸው እእስእክእትእስኧብእርኡልኣችኧውእ
ከምሰብርልዎት ክኧምእስኧብእርእልእውኦትእ
ሰብረህበት ስኧብእርኧህእብኧትእ
እንደሰበርሽ እእንእድኧስኧብኧርእሽእ
ብትሰባብሪኝ ብእትእስኧብኣብእርኢኝእ
ኣትስበረው እኣትእስእብኧርኧውእ
ትሰብሪናለሽ ትእስኧብእርኢንኣልኧሽእ
ከምትሰብሩን ክኧምእትእስኧብእርኡንእ
ሰበርነዎት ስኧብኧርእንኧውኦትእ
ከምትሰባብሩን ክኧምእትእስኧብኣብእርኡንእ
እንሰባብረዋለን እእንእስኧብኣብእርኧውኣልኧንእ
እንስበርብዎት እእንእስእብኧርእብእውኦትእ
ከምሰበር ክኧምእስኧብኧርእ
ከሰበርናችሁ ክኧስኧብኧርእንኣችእህኡ
ከሰበራችሁኝ ክኧስኧብኧርኣችእህኡኝእ
ሰበርኩብሽ ስኧብኧርእክኡብእሽእ
ኣልሰበርኩህ እኣልእስኧብኧርእክኡህእ
ሰብረንዎት ስኧብእርኧንእውኦትእ
ከሰበርንዎት ክኧስኧብኧርእንእውኦትእ
እንድትሰብራቸው እእንእድእትእስኧብእርኣችኧውእ
ከሰበርኩዋት ክኧስኧብኧርእክኡውኣትእ
እንድትሰብረኝ እእንእድእትእስኧብእርኧኝእ
እስክሰባብራችሁ እእስእክእስኧብኣብእርኣችእህኡ
ኣትሰባብሩም እኣትእስኧብኣብእርኡምእ
ስበሩባት ስእብኧርኡብኣትእ
ኣትሰብሪ እኣትእስኧብእርኢ
ኣትሰበርልሽ እኣትእስኧብኧርእልእሽእ
ስንሰብርሽ ስእንእስኧብእርእሽእ
ትሰብሪያታለሽ ትእስኧብእርኢይኣትኣልኧሽእ
እስክትሰብርብኝ እእስእክእትእስኧብእርእብእኝእ
ሰብረንባት ስኧብእርኧንእብኣትእ
ልትሰብረኝ ልእትእስኧብእርኧኝእ
ከምትሰብሪልኝ ክኧምእትእስኧብእርኢልእኝእ
ሰበርሽው ስኧብኧርእሽእውእ
ሰባብራቸው ስኧብኣብእርኣችኧውእ
እስክንሰብርልሽ እእስእክእንእስኧብእርእልእሽእ
እንድሰብራቸው እእንእድእስኧብእርኣችኧውእ
ከምንሰብራት ክኧምእንእስኧብእርኣትእ
እስክትሰብሩላት እእስእክእትእስኧብእርኡልኣትእ
ብትሰብራቸው ብእትእስኧብእርኣችኧውእ
እንስበርብሽ እእንእስእብኧርእብእሽእ
ከምትሰባብሪያት ክኧምእትእስኧብኣብእርኢይኣትእ
ሰብራችሁልን ስኧብእርኣችእህኡልእንእ
እስክሰብርላችሁ እእስእክእስኧብእርእልኣችእህኡ
ስበሪያቸው ስእብኧርኢይኣችኧውእ
ሰባብሪኝ ስኧብኣብእርኢኝእ
ከምንሰብርባት ክኧምእንእስኧብእርእብኣትእ
ለሰበርነው ልኧስኧብኧርእንኧውእ
እስክትሰባብሪው እእስእክእትእስኧብኣብእርኢውእ
ሰበርካት ስኧብኧርእክኣትእ
ስሰባብራት ስእስኧብኣብእርኣትእ
ኣልሰበርከን እኣልእስኧብኧርእክኧንእ
ኣትሰብሪንም እኣትእስኧብእርኢንእምእ
ሰበርንባት ስኧብኧርእንእብኣትእ
ኣይሰበሩልሽ እኣይእስኧብኧርኡልእሽእ
ብሰብር ብእስኧብእርእ
እስክትሰብሩት እእስእክእትእስኧብእርኡትእ
ልስበርብዎት ልእስእብኧርእብእውኦትእ
ኣትሰባብሪው እኣትእስኧብኣብእርኢውእ
ሰበርኩሎት ስኧብኧርእክኡልኦትእ
ኣትስበር እኣትእስእብኧርእ
ሰበርሽኝ ስኧብኧርእሽእኝእ
ትሰባብረናለህ ትእስኧብኣብእርኧንኣልኧህእ
ሰባብሩኝ ስኧብኣብእርኡኝእ
ሰባብሩዋቸው ስኧብኣብእርኡውኣችኧውእ
ስበሪ ስእብኧርኢ
ኣልሰበርናችሁ እኣልእስኧብኧርእንኣችእህኡ
ሰባብሬያት ስኧብኣብእርኤይኣትእ
እንስበር እእንእስእብኧርእ
ስሰባብርዎት ስእስኧብኣብእርእውኦትእ
ሰበርክ ስኧብኧርእክእ
እንደሰበርኳቸው እእንእድኧስኧብኧርእኳችኧውእ
ስሰባብረው ስእስኧብኣብእርኧውእ
ልስበርብህ ልእስእብኧርእብእህእ
ሰብራችኋታል ስኧብእርኣችእኋትኣልእ
እንስበርባቸው እእንእስእብኧርእብኣችኧውእ
ኣትሰብሪኝም እኣትእስኧብእርኢኝእምእ
ሰባብረሻቸው ስኧብኣብእርኧሽኣችኧውእ
ሰባብሩት ስኧብኣብእርኡትእ
ስንሰብራችሁ ስእንእስኧብእርኣችእህኡ
እስክሰብርብዎት እእስእክእስኧብእርእብእውኦትእ
ብትሰብሪያቸው ብእትእስኧብእርኢይኣችኧውእ
ስሰባብርሽ ስእስኧብኣብእርእሽእ
ሰበራችሁባቸው ስኧብኧርኣችእህኡብኣችኧውእ
ስትሰባብር ስእትእስኧብኣብእርእ
ከምሰብርበት ክኧምእስኧብእርእብኧትእ
ሰባብረንሽ ስኧብኣብእርኧንእሽእ
ስበርልን ስእብኧርእልእንእ
ከምትሰብሩባት ክኧምእትእስኧብእርኡብኣትእ
ኣትሰባብሪያትም እኣትእስኧብኣብእርኢይኣትእምእ
እስክትሰባብር እእስእክእትእስኧብኣብእርእ
ከምትሰብሪብን ክኧምእትእስኧብእርኢብእንእ
ልስበርላቸው ልእስእብኧርእልኣችኧውእ
ስሰብረሽ ስእስኧብእርኧሽእ
ትሰብሪዋለሽ ትእስኧብእርኢውኣልኧሽእ
ለሰበርኩሽ ልኧስኧብኧርእክኡሽእ
ስበርላቸው ስእብኧርእልኣችኧውእ
ኣልሰበርካቸው እኣልእስኧብኧርእክኣችኧውእ
ከምትሰብረኝ ክኧምእትእስኧብእርኧኝእ
ስትሰብራቸው ስእትእስኧብእርኣችኧውእ
ሰባብሬሽ ስኧብኣብእርኤሽእ
ሰብሬብዎት ስኧብእርኤብእውኦትእ
ልስበርባችሁ ልእስእብኧርእብኣችእህኡ
እስክሰብርባችሁ እእስእክእስኧብእርእብኣችእህኡ
ኣልሰበርኩዎት እኣልእስኧብኧርእክኡውኦትእ
ሰበርኩላት ስኧብኧርእክኡልኣትእ
እስክሰባብረው እእስእክእስኧብኣብእርኧውእ
ከምትሰባብራቸው ክኧምእትእስኧብኣብእርኣችኧውእ
